alternativeId,name,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,adress.addressCountry,location,telephone,opeId,ipedsId,url
171234,Jay's Technical Institute,11910 Fondren Meadow Drive,Houston,TX,77071,US,"Houston, TX",713-772-2410,3680300,443146,
171243,La Lan 2000 Computer Training Center,10511 West Pico Boulevard,Los Angeles,CA,90064,US,"Los Angeles, CA",310-202-1179,3664300,443155,
171252,Minneapolis School of Massage and Bodywork,81 Lowry Ave NE,Minneapolis,MN,55418,US,"Minneapolis, MN",612-788-8907,3473400,443164,mplsschoolofmassage.org
171261,Mr. John's School of Cosmetology & Nails,"1429 South Main Street, Suite F",Jacksonville,IL,62650,US,"Jacksonville, IL",217-243-1744,3643300,443173,mrjohns.com
171270,North Central Industrial Technical Education,653 Montmorenci Road,Ridgway,PA,15853,US,"Ridgway, PA",814-772-1012-3100,3471400,443182,
171298,NTMA Training Centers of Southern California,14926 Bloomfield Avenue,Norwalk,CA,90650,US,"Norwalk, CA",562-404-4295,3590400,443207,www.trainingcenters.org
171322,American Institute - Lauderdale Lakes,3190 N State Rd 7,Lauderdale Lakes,FL,33319,US,"Lauderdale Lakes, FL",954-777-0083,3706300,443234,
171331,Software Education of America,"265 S Randolph Avenue, Suite J230",Brea,CA,92821,US,"Brea, CA",714-257-3095,3660300,443243,
171340,South Florida Institute of Technology,"720 NW 27th Avenue, 2nd Floor",Miami,FL,33125,US,"Miami, FL",305-649-2050,3661400,443252,
171359,Southeastern Institute - North Charleston,"4600 Goer Dr, Ste 105",North Charleston,SC,29406,US,"North Charleston, SC",843-747-1279,3555400,443261,southeasternmassageschools.com
171368,Southeastern College,6700 South Point Parkway,Jacksonville,FL,32216,US,"Jacksonville, FL",904-448-9499,3553300,443270,www.se-massage.edu
171377,Toni & Guy Hairdressing Academy - Colorado Springs,322 Main St,Colorado Springs,CO,80911,US,"Colorado Springs, CO",719-390-9898,3670300,443289,
171386,Trend Barber College,8250 West Bellfort,Houston,TX,77071,US,"Houston, TX",713-721-0000,3714300,443298,trendbarbercollege.com
171395,Illinois CareerPath Institute,160 North Wacker Drive,Chicago,IL,60606,US,"Chicago, IL",312-456-0269,3655300,443304,illinoiscareerpath.org
171401,Cortiva Institute - Brian Utting School of Massage,"900 Thomas Street, Suite 200",Seattle,WA,98109,US,"Seattle, WA",206-292-8055,3631500,443313,www.busm.edu
171410,Valley Grande Institute for Academic Studies,345 South Texas Boulevard,Weslaco,TX,78596,US,"Weslaco, TX",956-973-1945,3612400,443322,www.vgi.edu
171429,West Coast University,12215 Victory Boulevard,Los Angeles,CA,91606,US,"Los Angeles, CA",877-505-4928,3698300,443331,www.westcoastuniversity.com
171438,Williamson College,200 Seaboard Lane,Franklin,TN,37067,US,"Franklin, TN",615-771-7821,3513500,443340,www.williamsoncc.edu
171447,Music City Barber College LLC,903 Dickerson Road,Nashville,TN,37207,US,"Nashville, TN",615-876-2527,3683300,443359,1wcu.com
171456,Illinois Eastern Community Colleges,233 E Chestnut St,Olney,IL,62450,US,"Olney, IL",618-393-2982-5510,913500,443368,www.iecc.edu
171465,Triangle Tech Inc - Sunbury,191 Performance Road,Sunbury,PA,17801,US,"Sunbury, PA",570-988-0700,2174401,443377,www.triangle-tech.edu
171492,Harrison Career Institute - Clifton,1227-31 Main Ave,Clifton,NJ,7111,US,"Clifton, NJ",973-253-0444,2186709,443401,hci.edu
171508,DigiPen Institute of Technology,5001-150th Ave NE,Redmond,WA,98052,US,"Redmond, WA",425-558-0299,3724300,443410,www.digipen.edu
171517,California College of Vocational Careers,"1901 Chester Avenue, Suite 201",Bakersfield,CA,93301,US,"Bakersfield, CA",661-323-6791,3698400,443429,www.californiacollegevc.com
171571,Connecticut Center for Massage Therapy - Groton,1154 Poquonnock Rd,Groton,CT,6340,US,"Groton, CT",860-446-2299,2316603,443483,
171580,Pierpont Community and Technical College,1201 Locust Ave,Fairmont,WV,26554,US,"Fairmont, WV",304-367-4692,4038500,443492,www.pierpont.edu
171599,Universal College of Beauty Inc,718 West Compton Blvd,Compton,CA,90220,US,"Compton, CA",323-299-1737,1244603,443517,
171669,Career Institute of Health and Technology,95-25 Queens Blvd-Ste 600,Rego Park,NY,11374,US,"Rego Park, NY",718-897-4868,3089701,443580,www.ccctraining.edu
171678,American College of Healthcare Sciences,5005 SW Macadam Avenue,Portland,OR,97238,US,"Portland, OR",800-487-8839,4194400,443599,www.achs.edu
171696,Virginia College Technical,2790 Pelham Pkwy,Pelham,AL,35124,US,"Pelham, AL",205-943-2100-2926,030106A1,443614,www.vc.edu
171711,Ohio Center for Broadcasting - Colorado Campus,1310 Wadsworth Blvd. Suite 100,Lakewood,CO,80214,US,"Lakewood, CO",303-937-7070,3068201,443632,beonair.com
171748,Nevada Career Academy,950 Industrial Way,Sparks,NV,89431,US,"Sparks, NV",775-348-7200,2497309,443669,
171757,Empire Beauty School - Framingham,624 Worcester Road,Framingham,MA,1701,US,"Framingham, MA",508-370-7447-113,2079400,443678,www.blainebeautyschools.com
171809,High-Tech Institute - Atlanta,1090 Northchase Pkwy-Ste 150,Marietta,GA,30067,US,"Marietta, GA",678-279-7000,2263105,443720,hightechinstitute.edu
171827,Everest Institute,1750 Beaver Ruin Rd-Ste 500,Norcross,GA,30093,US,"Norcross, GA",770-921-1085,982811,443748,www.cci.edu
171872,School of Health,"3076 Riverside Drive, Suite 700",Macon,GA,31201,US,"Macon, GA",478-314-4444,2266200,443845,
171890,Gemological Institute of America-Los Angeles,"600 Corporate Pointe, Suite 100",Culver City,CA,90230-7616,US,"Culver City, CA",310-670-2100,2231902,443863,www.gia.edu
171988,Charlie's Guard-Detective Bureau and Academy Inc,Road 107 Km 3.1 Bo. Borinquen,Aguadilla,PR,603,US,"Aguadilla, PR",787-882-7222,3735400,443951,
172033,Everest College - Chicago,247 South State Street #400,Chicago,IL,60604,US,"Chicago, IL",312-913-1616,1102401,444015,
172079,Creative Images Institute of Cosmetology,568 Miamisburg-Centrville Rd,Dayton,OH,45459,US,"Dayton, OH",937-433-1944,3319301,444051,www.cosmetologyexcellence.com
172121,MBTI Business Training Institute,99 Progreso Street,Aguadilla,PR,00603-5010,US,"Aguadilla, PR",787-891-9403,2063101,444112,www.mbti.com
172130,Remington College-Cleveland West Campus,26350 Brookpark Road,North Olmsted,OH,44070-2163,US,"North Olmsted, OH",440-777-2560,3026511,444121,www.remingtoncollege.edu
172149,Northcentral University,10000 E. University Drive,Prescott,AZ,86314-0000,US,"Prescott, AZ",888-327-2877,3813300,444130,www.ncu.edu
172185,American Career Institute - Wheaton,"8403 Colesville Road, Suite 200",Silver Spring,MD,20910,US,"Silver Spring, MD",301-933-4660,3771300,444176,americareschool.com
172194,Edutek College,3855 Fishcreek Rd,Stow,OH,44224,US,"Stow, OH",330-667-4667,3744300,444185,www.edutekcollege.com
172200,Bayamon Community College,17 Maceo St,Bayamon,PR,959,US,"Bayamon, PR",787-780-4370,3758300,444194,www.bccpr.org
172228,Folsom Lake College,10 College Parkway,Folsom,CA,95630,US,"Folsom, CA",916-608-6572,3871300,444219,www.flc.losrios.edu/
172237,LeGrand Institute of Cosmetology Inc,2418 Broad St,Camden,SC,29020,US,"Camden, SC",803-425-8449,3746300,444228,www.legrandinstitute.com
172255,Harrison Career Institute - Baltimore,1040 Park Avenue,Baltimore,MD,21201,US,"Baltimore, MD",410-962-0211,3021002,444246,hci.edu
172273,Cambridge Technical Institute,"Franklin D. Roosevelt Avenue, #1255 Puerto Nuevo",San Juan,PR,920,US,"San Juan, PR",787-648-3628,3785300,444264,
172325,Bold Beauty Academy,"928 Broadwater Ave, Suite B",Billings,MT,59101,US,"Billings, MT",406-252-3232-201,3763400,444316,academyofnailandskin.com
172334,ATI College,12440 Firestone Blvd Ste 2001,Norwalk,CA,90650,US,"Norwalk, CA",562-864-0506,3740400,444325,www.adconsys.edu
172343,Advance Science Institute,3750 W 12 Ave,Hialeah,FL,33012,US,"Hialeah, FL",305-827-5452,3757300,444334,
172352,Advanced College,13180 Paramount Blvd.,South Gate,CA,90280,US,"South Gate, CA",562-408-6969,3786300,444343,
172361,Advance Tech College,53 Barbosa Street,Bayamon,PR,961,US,"Bayamon, PR",787-787-6841,3843300,444352,
172370,Advanced Training Associates,"1810 Gillespie Way, Suite 104",El Cajon,CA,92020,US,"El Cajon, CA",619-596-2766,3532400,444361,www.advancedtraining.edu
172389,American Advanced Technicians Institute,6801 W 20th St,Hialeah,FL,33014,US,"Hialeah, FL",305-362-5519,3491400,444370,
172404,Baptist University of the Americas,7838 Barlite Street,San Antonio,TX,78224,US,"San Antonio, TX",210-924-4338,3733300,444398,www.bua.edu
172413,"The Beauty Institute, Inc.",2215 North  Military Trail #1,West  Palm Beach,FL,33409,US,"West  Palm Beach, FL",561-688-0225,3801400,444404,
172422,Beis Medrash Heichal Dovid,211 Beach 17th Street,Far Rockaway,NY,11691,US,"Far Rockaway, NY",718-868-2300-310,3713300,444413,
172431,Bellefonte Academy of Beauty,420 Belfont Street,Russell,KY,41169,US,"Russell, KY",606-833-5446,3804300,444422,
172459,Blue Cliff Career College,"2970 Cottage Hill Rd., Suite 175",Mobile,AL,36606,US,"Mobile, AL",251-473-2220,3783300,444440,BLUECLIFFMASSAGE.COM
172468,Burlington Technical Center,52 Institute Road,Burlington,VT,05401-2721,US,"Burlington, VT",802-864-8436,3708300,444459,burlingtontech.org
172477,Career Beauty College,113 South Military,Lawrenceburg,TN,38464,US,"Lawrenceburg, TN",931-766-9900,3841300,444468,
172486,Carnegie Career College,1292 Waterloo Road,Suffield,OH,44260,US,"Suffield, OH",330-630-1132,3693300,444477,carnegieinstitute.net
172495,Paul Mitchell the School Gastonia,284 E Garrison Blvd,Gastonia,NC,28054,US,"Gastonia, NC",704-864-8723,3777300,444486,www.carolinaacademy.com
172501,Cassia Beauty College,6960 Martin Dr Ste 120,New Orleans,LA,70126,US,"New Orleans, LA",504-244-3700,3795300,444495,
172510,Chetta's Academy of Hair and Nails,1222 East Front Street,Port Angeles,WA,98362,US,"Port Angeles, WA",360-417-0388,3707500,444501,
172529,Community Enhancement Services - CES College,"401 South Glenoaks Boulevard, Suite 211",Burbank,CA,91502,US,"Burbank, CA",818-956-0969,3695300,444510,eduinla.com
172538,Computer Tutor Business and Technical Institute,4306 Sisk Rd,Modesto,CA,95356,US,"Modesto, CA",209-545-5200,3759300,444529,www.computertutor.com
172547,Conservatory of Cosmetology,190 South Hamilton Road,Columbus,OH,43213,US,"Columbus, OH",614-860-9999,3775300,444538,
172556,Court Reporting Institute of Louisiana,5700 Florida Blvd.,Baton Rouge,LA,70816,US,"Baton Rouge, LA",225-292-1950,3810500,444547,www.courtreportinginstitute.com
172565,Culinary Academy of Austin,6020-B Dillard,Austin,TX,78752,US,"Austin, TX",512-451-5743,3727600,444556,www.culinaryacademyofaustin.com
172574,Culinary Institute Alain and Marie LeNotre,7070 Allensby,Houston,TX,77022-4322,US,"Houston, TX",713-692-0077,3723300,444565,www.ciaml.com
172583,Dade Medical College - Miami,3721-1 NW 7th St,Miami,FL,33126,US,"Miami, FL",305-644-1171,3832300,444574,www.dademedicalinstitute.com
172592,Escuela Hotelera de San Juan,229 Guayama St,Hato Rey,PR,917,US,"Hato Rey, PR",787-759-7599,3751300,444583,www.escuelahotelera.com
172608,Expertise Cosmetology Institute,1911 Stella Lake Street,Las Vegas,NV,89106,US,"Las Vegas, NV",,3787300,444592,
172617,Paul Mitchell The School - Monroe,1015 18th Avenue,Monroe,WI,53566,US,"Monroe, WI",608-329-7004,3822300,444608,
172626,Gates College,4450 West 182nd Street,Redondo Beach,CA,90278,US,"Redondo Beach, CA",310-542-4411,3755300,444617,gatescollege.com
172635,Hawaii Technology Institute,629 Pohukaina St,Honolulu,HI,96813,US,"Honolulu, HI",808-527-2700,3649300,444626,www.hti.edu
172644,Healing Arts Institute,340 Three Meadows Drive,Perrysburg,OH,43551,US,"Perrysburg, OH",419-874-4496,3776400,444635,www.haiohio.com
172653,Health Works Institute,111 S Grand Ave Annex 3,Bozeman,MT,59715,US,"Bozeman, MT",406-582-1555,3778300,444644,healthworksinstitute.com
172662,"In Session, Arts of Cosmetology Beauty School","7212 Gratiot, Suite D",Saginaw,MI,48609,US,"Saginaw, MI",989-781-6282-11,3815300,444653,
172671,Moore Career College,"14141 Airline Highway Building 1, Suite X",Baton Rouge,LA,70817,US,"Baton Rouge, LA",225-757-3770,3727500,444662,www.moorecareercollege.com
172680,Industrial Technical College,No 16 Carreras St,Humacao,PR,791,US,"Humacao, PR",787-852-8806,3781400,444671,
172699,Institute of Beauty Occupations and Technology,500 Calle Concepcion Vera,Moca,PR,676,US,"Moca, PR",787-818-0355,3800400,444680,
172705,Institute of Clinical Acupuncture & Oriental Medicine,"100 N. Beretania Street, Suite 203B",Honolulu,HI,96817,US,"Honolulu, HI",808-521-2288,3735300,444699,www.orientalmedicine.edu
172714,Institute of Hair Design,1601 1/2 N Harrison,Shawnee,OK,74804,US,"Shawnee, OK",405-275-8000,3831300,444705,
172723,MedTech College,"4501 Circle 75 Parkway, Suite D-4100",Atlanta,GA,30339,US,"Atlanta, GA",770-859-9779,3804400,444714,www.javelintraining.com
172732,Jones International University,9697 East Mineral Avenue,Centennial,CO,80112,US,"Centennial, CO",800-811-5663,3534300,444723,www.international.edu
172741,Leston College,Calle Dr Veve #52,Bayamon,PR,961,US,"Bayamon, PR",787-787-9661,3552300,444732,
172750,Liberty Training Institute,2706 Wilshire Blvd,Los Angeles,CA,90057,US,"Los Angeles, CA",213-383-9545,3621300,444741,
172769,Lynndale Fundamentals of Beauty School,1729 Champagnolle Rd,El Dorado,AR,71730,US,"El Dorado, AR",870-863-3919,3519400,444750,
172778,Medical Professional Institute,"388 Pleasant Street, 3rd Floor",Malden,MA,02148-8143,US,"Malden, MA",781-397-6822,3763300,444769,www.mpi.edu
172787,Charlotte Christian College and Theological Seminary,3117 Whiting Ave,Charlotte,NC,28205-1648,US,"Charlotte, NC",704-334-6882,3827300,444778,www.charlottechristian.edu
172796,Nightingale College,"4155 Harrison Boulevard, Suite 100",Ogden,UT,84403,US,"Ogden, UT",801-627-8227,3838300,444787,www.oimt.net
172802,Omnitech Institute,1800 Phoenix Blvd.,Atlanta,GA,30349,US,"Atlanta, GA",404-284-8121,3812300,444796,omnitechinc.com
172820,PITC Institute,827 Glenside Avenue,Wyncote,PA,19095,US,"Wyncote, PA",215-576-5650,3781300,444811,www.pitc.edu
172848,Shore Academy,"2911 Route 88, Suite 11",Point Pleasant,NJ,8742,US,"Point Pleasant, NJ",732-899-3337,3742300,444839,
172857,Silicon Valley University,2010 Fortune Dr.,San Jose,CA,95131,US,"San Jose, CA",408-435-8989-101,3810300,444848,www.svuca.edu
172866,Skinworks School of Advanced Skincare,2121 South 230 East,Salt Lake City,UT,84115,US,"Salt Lake City, UT",801-530-0001,3829500,444857,www.skin-works.com
172875,Southeastern Institute - Columbia,"1420 Colonial Life Blvd, Suite 80",Columbia,SC,29210,US,"Columbia, SC",803-798-8800,3746400,444866,www.se-massage.edu
172884,St Charles School of Massage Therapy,2440 Executive Dr Ste 100,Saint Charles,MO,63303-5607,US,"Saint Charles, MO",636-498-0777,3817300,444875,www.spastcharles.com
172893,Tap This Valley Works CET,"108 N. Jefferson Street,  Suite 303",Roanoke,VA,24016,US,"Roanoke, VA",540-767-6220,3638400,444884,
172909,Technical Learning Centers,1720 I Street NW,Washington,DC,20006,US,"Washington, DC",202-393-7100,3750300,444893,www.tlc-corp.com
172918,Total Look School of Cosmetology & Massage Therapy,806 W Third St,Cresco,IA,52136,US,"Cresco, IA",563-547-3624,3607400,444909,
172927,Training Solutions Inc,"450 W 41st St, 614",New York,NY,10036,US,"New York, NY",212-947-3039,3506300,444918,www.trainsol.com
172945,Turning Point Beauty College,"580 North Camino Mercado, Suites 19-20",Casa Grande,AZ,85122,US,"Casa Grande, AZ",520-836-1476,3814300,444936,
172954,Unitech Training Academy - Lafayette,3253 Ambassador Caffery Parkway,Lafayette,LA,70503,US,"Lafayette, LA",337-988-6764,3789300,444945,www.unitechtrainingacademy.com
172963,Mountwest Community and Technical College,2205 Fifth Street Rd.,Huntington,WV,25701,US,"Huntington, WV",304-696-3212,4041400,444954,www.mctc.edu
172981,Centura College,7500 Two Notch Road,Columbia,SC,29223,US,"Columbia, SC",803-754-7544,3304301,444972,
172990,Stanton Beauty College Inc,127 W. Main,Ada,OK,74820,US,"Ada, OK",580-436-1780,3103801,444981,
173027,Kanawha Valley Community and Technical College,2000 Union Carbide Drive,South Charleston,WV,25303,US,"South Charleston, WV",304-766-3118,4038600,445018,www.wvsctc.edu
173063,Toyota Technological Institute at Chicago,1427 E 60th St 2nd Fl,Chicago,IL,60637,US,"Chicago, IL",773-834-2500,,445054,www.tti-c.org//
173188,Brown Mackie College - Fort Worth,301 NE Loop 820,Hurst,TX,76053,US,"Hurst, TX",817-589-0505,512725,445179,
173197,University of California - Merced,5200 North Lake Road,Merced,CA,95343,US,"Merced, CA",209-724-4400,4127100,445188,
173258,Remington College-Nashville Campus,441 Donelson Pk Ste 150,Nashville,TN,37214,US,"Nashville, TN",615-493-9321,3026519,445249,
173267,Platt College,2727 W. Memorial Rd,Oklahoma City,OK,73134,US,"Oklahoma City, OK",405-749-2433,2306804,445258,www.plattcollege.org
173276,Central Methodist University,411 Central Methodist Square,Fayette,MO,65248-1198,US,"Fayette, MO",660-248-6378,245300,176947,www.centralmethodist.edu
173364,Silicon Valley College-Emeryville,1400 65th Street,Emeryville,CA,94608,US,"Emeryville, CA",510-601-0133,974808,445355,www.siliconvalley.edu
173373,North-West College - Riverside,10020 Indiana St,Riverside,CA,92503,US,"Riverside, CA",951-351-7750,1287201,445364,WWW.NORTH-WESTCOLLEGE.COM
173391,Everest Institute - Eagan,"1000 Blue Gentian Road, Suite 250",Eagan,MN,55121-1696,US,"Eagan, MN",651-688-2145,1035602,445382,www.bryman-institute.com
173452,WyoTech - Oakland,"9636 Earhart Rd, North Field",Oakland,CA,94621,US,"Oakland, CA",510-569-8436,719001,445443,www.wyotech.com
173504,Colegio Tecnico de Electricidad Galloza,"Carr 4416 Km 2.5 Interior, in the Colegio Tecnico de Electricidad Galloza",Aguada,PR,602,US,"Aguada, PR",787-252-0922,3800300,445498,
173522,New Hampshire Institute for Therapeutic Arts,27 Sandy Creek Road,Bridgton,ME,4009,US,"Bridgton, ME",207-647-3794,3729301,445513,www.nhita.com
173540,"Arthur's Beauty College, Inc. - Pine Bluff",2710 Commerce Circle,Pine Bluff,AR,70601,US,"Pine Bluff, AR",870-534-0498,2538501,445531,WWW.ARTHURSBEAUTYCOLLEGE.COM
173568,Vatterott College - St. Charles Campus,3550 W. Clay Street,St. Charles,MO,63301,US,"St. Charles, MO",636-978-7488,2599712,445559,
173577,The Chubb Institute-Westbury,1400 Old Country Rd-Ste 105,Westbury,NY,11590,US,"Westbury, NY",516-997-1400,010851A1,445568,www.chubbinstitute.edu
173586,Anthem Institute - New Brunswick,"US Route 1, South",New Brunswick,NJ,8902,US,"New Brunswick, NJ",732-448-2600,1085102,445577,www.chubbinstitute.edu
